#Lower and upper bound delineate the 90% max posterior region
#node	date	numeric date	lower bound	upper bound
NODE_0001187	2020-03-23	2020.224666	2020.213039	2020.225410
2490_S5/B.1.1/2020-03-23/GUAYAS	2020-03-23	2020.225410	2020.225410	2020.225410
EPIISL826811/B.1.1/2020-03-30/GUAYAS	2020-03-30	2020.244536	2020.244536	2020.244536
NODE_0001385	2020-03-14	2020.201507	2020.197148	2020.211749
6513_S18/B.1.1/2020-04-01/GUAYAS	2020-04-01	2020.250000	2020.250000	2020.250000
NODE_0001386	2020-03-16	2020.206196	2020.201212	2020.211749
NODE_0001389	2020-03-18	2020.212675	2020.206697	2020.228142
2651_S15/B.1.1/2020-03-25/GUAYAS	2020-03-25	2020.230874	2020.230874	2020.230874
NODE_0001390	2020-03-23	2020.225216	2020.210758	2020.227249
3050_S63/B.1.1/2020-03-24/GUAYAS	2020-03-24	2020.228142	2020.228142	2020.228142
NODE_0001391	2020-03-23	2020.226263	2020.218917	2020.228142
EPIISL826807/B.1.1/2020-03-30/GUAYAS	2020-03-30	2020.244536	2020.244536	2020.244536
3032_S56/B.1.1/2020-03-24/GUAYAS	2020-03-24	2020.228142	2020.228142	2020.228142
NODE_0001392	2020-03-18	2020.211749	2020.205105	2020.211749
1_S1/B.1.1/2020-03-18/GUAYAS	2020-03-18	2020.211749	2020.211749	2020.211749
NODE_0001393	2020-03-18	2020.212781	2020.207106	2020.225410
NODE_0001394	2020-03-23	2020.225410	2020.215372	2020.225410
2463_S2/B.1.1/2020-03-23/GUAYAS	2020-03-23	2020.225410	2020.225410	2020.225410
2700_S27/B.1.1/2020-03-23/GUAYAS	2020-03-23	2020.225410	2020.225410	2020.225410
NODE_0001398	2020-03-23	2020.224143	2020.212260	2020.229166
NODE_0001399	2020-03-23	2020.225234	2020.222491	2020.247242
6212_S20/B.1.1/2020-03-31/GUAYAS	2020-03-31	2020.247268	2020.247268	2020.247268
NODE_0001401	2020-03-30	2020.244282	2020.220700	2020.269126
6190_S17/B.1.1/2020-04-08/GUAYAS	2020-04-08	2020.269126	2020.269126	2020.269126
36130_S60/B.1.1/2020-05-07/MANABI	2020-05-07	2020.348361	2020.348361	2020.348361
NODE_0001402	2020-03-23	2020.225397	2020.216651	2020.240734
NODE_0000478	2020-04-25	2020.316846	2020.165021	2020.372507
NODE_0001404	2020-05-07	2020.347857	2020.173636	2020.420768
77420_S80/B.1.1/2020-07-07/LOJA	2020-07-07	2020.515027	2020.515027	2020.515027
NODE_0000479	2020-07-01	2020.498475	2020.394236	2020.702229
150180_S53/B.1.1/2020-10-31/GUAYAS	2020-10-31	2020.831967	2020.831967	2020.831967
173501_S22/B.1.1/2020-12-22/CHIMBORAZO	2020-12-22	2020.974044	2020.974044	2020.974044
NODE_0000481	2020-06-09	2020.439169	2020.401236	2020.474265
NODE_0001407	2020-06-22	2020.473299	2020.438801	2020.495902
349_S81/B.1.1/2020-07-01/SANTO_DOMINGO	2020-07-01	2020.498634	2020.498634	2020.498634
NODE_0001408	2020-06-30	2020.495902	2020.468711	2020.495902
335_S71/B.1.1/2020-06-30/BOLIVAR	2020-06-30	2020.495902	2020.495902	2020.495902
214754_S90/B.1.1/2021-02-03/BOLIVAR	2021-02-03	2021.091781	2021.091781	2021.091781
NODE_0000484	2020-06-24	2020.479508	2020.468311	2020.479508
340_S74/B.1.1/2020-06-29/BOLIVAR	2020-06-29	2020.493169	2020.493169	2020.493169
341_S75/B.1.1/2020-06-29/BOLIVAR	2020-06-29	2020.493169	2020.493169	2020.493169
334_S70/B.1.1/2020-06-29/MANABI	2020-06-29	2020.493169	2020.493169	2020.493169
342_S76/B.1.1/2020-06-24/BOLIVAR	2020-06-24	2020.479508	2020.479508	2020.479508
NODE_0001410	2020-06-29	2020.494411	2020.478181	2020.498634
348_S80/B.1.1/2020-07-01/SANTO_DOMINGO	2020-07-01	2020.498634	2020.498634	2020.498634
347_S79/B.1.1/2020-07-01/SANTO_DOMINGO	2020-07-01	2020.498634	2020.498634	2020.498634
NODE_0001411	2020-03-24	2020.228115	2020.222172	2020.260929
NODE_0001412	2020-04-17	2020.293636	2020.207110	2020.293716
EPIISL481247/B.1.1/2020-04-17/LOS_RIOS	2020-04-17	2020.293716	2020.293716	2020.293716
EPIISL491947/B.1.1/2020-05-08/MANABI	2020-05-08	2020.351093	2020.351093	2020.351093
NODE_0001413	2020-04-05	2020.260801	2020.214154	2020.260929
8672_S31/B.1.1/2020-04-05/GUAYAS	2020-04-05	2020.260929	2020.260929	2020.260929
NODE_0001414	2020-04-05	2020.260757	2020.160962	2020.346755
36923_S76/B.1.1/2020-05-09/MANABI	2020-05-09	2020.353825	2020.353825	2020.353825
NODE_0001416	2020-04-25	2020.316688	2020.155013	2020.340144
NODE_0000805	2020-05-08	2020.351028	2020.325535	2020.351093
36055_S57/B.1.1/2020-05-08/SANTA_ELENA	2020-05-08	2020.351093	2020.351093	2020.351093
NODE_0001419	2020-06-22	2020.473298	2020.406884	2020.490437
NODE_0001423	2020-06-28	2020.490437	2020.457059	2020.490437
69730_S36/B.1.1/2020-06-28/SANTA_ELENA	2020-06-28	2020.490437	2020.490437	2020.490437
69732_S38/B.1.1/2020-06-28/SANTA_ELENA	2020-06-28	2020.490437	2020.490437	2020.490437
NODE_0001424	2020-06-30	2020.495636	2020.427793	2020.680712
EPIISL826829/B.1.1/2020-09-07/GUAYAS	2020-09-07	2020.684426	2020.684426	2020.684426
NODE_0000809	2020-09-10	2020.692570	2020.595231	2020.784626
150308_S30/B.1.1/2020-11-01/SANTA_ELENA	2020-11-01	2020.834699	2020.834699	2020.834699
NODE_0001427	2020-09-17	2020.711676	2020.603417	2020.784384
150768_S82/B.1.1/2020-11-04/GUAYAS	2020-11-04	2020.842896	2020.842896	2020.842896
NODE_0001428	2020-10-01	2020.750215	2020.599807	2020.773878
NODE_0001431	2020-10-06	2020.763403	2020.604111	2020.794629
151319_S39/B.1.1/2020-11-04/GUAYAS	2020-11-04	2020.842896	2020.842896	2020.842896
157841_S12/B.1.1/2020-11-16/MANABI	2020-11-16	2020.875683	2020.875683	2020.875683
NODE_0001433	2020-10-05	2020.760880	2020.604493	2020.785881
156494_S91/B.1.1/2020-11-14/GUAYAS	2020-11-14	2020.870219	2020.870219	2020.870219
NODE_0001434	2020-10-06	2020.763624	2020.609012	2020.801257
150320_S69/B.1.1/2020-11-01/SANTA_ELENA	2020-11-01	2020.834699	2020.834699	2020.834699
NODE_0001436	2020-10-20	2020.801062	2020.607496	2020.858246
173753_S1/B.1.1/2020-12-23/LOS_RIOS	2020-12-23	2020.976776	2020.976776	2020.976776
156493_S90/B.1.1/2020-11-14/SANTA_ELENA	2020-11-14	2020.870219	2020.870219	2020.870219
NODE_0001437	2020-04-29	2020.327764	2020.146475	2020.441629
NODE_0001438	2020-05-07	2020.348058	2020.146553	2020.446483
63909_S81/B.1.1/2020-06-22/SANTA_ELENA	2020-06-22	2020.474044	2020.474044	2020.474044
NODE_0000515	2020-06-01	2020.416627	2020.374187	2020.475789
452_S41/B.1.1.464/2020-07-31/ESMERALDAS	2020-07-31	2020.580601	2020.580601	2020.580601
NODE_0001440	2020-06-12	2020.446096	2020.383716	2020.475205
70596_S46/B.1.1.464/2020-06-26/ESMERALDAS	2020-06-26	2020.484973	2020.484973	2020.484973
73300_S70/B.1.1.464/2020-07-01/ESMERALDAS	2020-07-01	2020.498634	2020.498634	2020.498634
NODE_0000240	2020-05-31	2020.415019	2020.283411	2020.547268
EPIISL660539/B.1.1/2020-10-02/PASTAZA	2020-10-02	2020.752732	2020.752732	2020.752732
NODE_0000241	2020-06-22	2020.473468	2020.389530	2020.595479
126317_S34/B.1.1/2020-09-10/EL_ORO	2020-09-10	2020.692623	2020.692623	2020.692623
NODE_0000242	2020-07-01	2020.498464	2020.435452	2020.633044
NODE_0000243	2020-08-11	2020.611557	2020.520005	2020.709577
138878_S11/B.1.1/2020-10-07/GUAYAS	2020-10-07	2020.766393	2020.766393	2020.766393
NODE_0000244	2020-10-01	2020.750374	2020.697568	2020.766393
138541_S2/B.1.1/2020-10-07/GUAYAS	2020-10-07	2020.766393	2020.766393	2020.766393
139747_S34/B.1.1/2020-10-12/MANABI	2020-10-12	2020.780055	2020.780055	2020.780055
NODE_0000245	2020-08-19	2020.632494	2020.590469	2020.668033
NODE_0000247	2020-09-01	2020.668033	2020.648524	2020.668033
122097_S5/B.1.1/2020-09-02/EL_ORO	2020-09-02	2020.670765	2020.670765	2020.670765
122177_S6/B.1.1/2020-09-01/LOJA	2020-09-01	2020.668033	2020.668033	2020.668033
NODE_0001448	2020-10-05	2020.760841	2020.658813	2020.780055
139895_S38/B.1.1/2020-10-12/GUAYAS	2020-10-12	2020.780055	2020.780055	2020.780055
NODE_0000248	2020-12-08	2020.934944	2020.873160	2020.971311
NODE_0001450	2020-12-21	2020.971017	2020.924488	2020.976776
EPIISL1443673/B.1.1/2021-03-09/LOJA	2021-03-09	2021.184932	2021.184932	2021.184932
173687_S15/B.1.1/2020-12-23/EL_ORO	2020-12-23	2020.976776	2020.976776	2020.976776
NODE_0001453	2020-12-18	2020.962867	2020.919059	2020.971311
173860_S94/B.1.1/2020-12-21/ZAMORA_CHINCHIPE	2020-12-21	2020.971311	2020.971311	2020.971311
173688_S16/B.1.1/2020-12-23/EL_ORO	2020-12-23	2020.976776	2020.976776	2020.976776
NODE_0000709	2020-03-19	2020.215795	2020.207203	2020.225410
278_S46/C.35/2020-05-27/MANABI	2020-05-27	2020.403005	2020.403005	2020.403005
NODE_0000710	2020-03-20	2020.216626	2020.211382	2020.225410
3049_S62/C.35/2020-03-24/GUAYAS	2020-03-24	2020.228142	2020.228142	2020.228142
2950_S47/C.35/2020-03-24/SANTA_ELENA	2020-03-24	2020.228142	2020.228142	2020.228142
2656_S17/C.35/2020-03-23/GUAYAS	2020-03-23	2020.225410	2020.225410	2020.225410
NODE_0001456	2020-03-30	2020.244378	2020.185526	2020.282787
NODE_0001458	2020-04-13	2020.282787	2020.243858	2020.282787
EPIISL491935/B.1.1.1/2020-04-13/GUAYAS	2020-04-13	2020.282787	2020.282787	2020.282787
NODE_0000716	2020-05-31	2020.414804	2020.226437	2020.547644
EPIISL525434/B.1.1.1/2020-08-13/LOS_RIOS	2020-08-13	2020.616120	2020.616120	2020.616120
NODE_0000717	2020-07-19	2020.549149	2020.424352	2020.648590
NODE_0000718	2020-09-02	2020.669967	2020.548916	2020.730427
138225_S92/B.1.1.1/2020-10-07/GUAYAS	2020-10-07	2020.766393	2020.766393	2020.766393
138241_S93/B.1.1.1/2020-10-07/SANTO_DOMINGO	2020-10-07	2020.766393	2020.766393	2020.766393
NODE_0001462	2020-07-29	2020.575054	2020.423432	2020.645767
126287_S32/B.1.1.1/2020-09-10/LOS_RIOS	2020-09-10	2020.692623	2020.692623	2020.692623
NODE_0001463	2020-07-30	2020.577852	2020.433541	2020.652612
NODE_0000720	2020-09-02	2020.670532	2020.644092	2020.692623
127192_S40/C.4/2020-09-10/SANTO_DOMINGO	2020-09-10	2020.692623	2020.692623	2020.692623
129688_S51/C.4/2020-09-16/MANABI	2020-09-16	2020.709016	2020.709016	2020.709016
NODE_0001465	2020-08-14	2020.618848	2020.508783	2020.699755
NODE_0001466	2020-09-02	2020.670651	2020.510635	2020.726363
173889_S82/B.1.1.1/2020-12-22/LOJA	2020-12-22	2020.974044	2020.974044	2020.974044
139519_S29/B.1.1.1/2020-10-08/EL_ORO	2020-10-08	2020.769126	2020.769126	2020.769126
NODE_0000724	2020-10-01	2020.749867	2020.710670	2020.763661
138084_S84/B.1.1.1/2020-10-06/LOS_RIOS	2020-10-06	2020.763661	2020.763661	2020.763661
NODE_0001538	2020-10-06	2020.763661	2020.741278	2020.763661
138009_S82/B.1.1.1/2020-10-06/LOS_RIOS	2020-10-06	2020.763661	2020.763661	2020.763661
138078_S83/B.1.1.1/2020-10-06/LOS_RIOS	2020-10-06	2020.763661	2020.763661	2020.763661
NODE_0001472	2020-04-25	2020.316872	2020.089164	2020.463679
NODE_0000753	2020-06-01	2020.416645	2020.262893	2020.504098
72878_S60/C.35/2020-07-03/GUAYAS	2020-07-03	2020.504098	2020.504098	2020.504098
NODE_0000754	2020-08-12	2020.613388	2020.576206	2020.613388
EPIISL697784/B.1.1.1/2020-08-12/IMBABURA	2020-08-12	2020.613388	2020.613388	2020.613388
EPIISL697786/B.1.1.1/2020-08-12/IMBABURA	2020-08-12	2020.613388	2020.613388	2020.613388
NODE_0001475	2020-05-07	2020.347091	2020.096058	2020.474953
NODE_0000732	2020-06-09	2020.439481	2020.259226	2020.509363
77417_S79/C.35/2020-07-07/LOJA	2020-07-07	2020.515027	2020.515027	2020.515027
NODE_0000733	2020-06-30	2020.495757	2020.371150	2020.628197
NODE_0000734	2020-10-29	2020.826406	2020.675060	2020.934265
214705_S84/B.1.1.1/2021-02-03/EL_ORO	2021-02-03	2021.091781	2021.091781	2021.091781
NODE_0000735	2020-12-04	2020.926074	2020.749809	2020.957881
173794_S5/B.1.1.1/2020-12-23/LOJA	2020-12-23	2020.976776	2020.976776	2020.976776
173916_S85/B.1.1.1/2020-12-21/CHIMBORAZO	2020-12-21	2020.971311	2020.971311	2020.971311
NODE_0000736	2020-08-29	2020.660202	2020.563034	2020.689667
129267_S48/B.1.1.1/2020-09-15/SANTO_DOMINGO	2020-09-15	2020.706284	2020.706284	2020.706284
NODE_0001488	2020-10-05	2020.760276	2020.505189	2020.763661
138121_S87/B.1.1.1/2020-10-06/GUAYAS	2020-10-06	2020.763661	2020.763661	2020.763661
NODE_0000738	2020-10-30	2020.829113	2020.680471	2020.909775
173817_S86/B.1.1.1/2020-12-21/LOJA	2020-12-21	2020.971311	2020.971311	2020.971311
NODE_0001491	2020-12-21	2020.971253	2020.713452	2021.030060
EPIISL2689832/B.1.1.1/2021-01-18/LOJA	2021-01-18	2021.047945	2021.047945	2021.047945
NODE_0000740	2021-01-29	2021.078651	2020.899120	2021.088948
214667_S86/B.1.1.1/2021-02-03/EL_ORO	2021-02-03	2021.091781	2021.091781	2021.091781
214674_S93/B.1.1.1/2021-02-03/EL_ORO	2021-02-03	2021.091781	2021.091781	2021.091781
214669_S89/B.1.1.1/2021-02-03/EL_ORO	2021-02-03	2021.091781	2021.091781	2021.091781
214671_S91/B.1.1.1/2021-02-03/EL_ORO	2021-02-03	2021.091781	2021.091781	2021.091781
NODE_0001496	2020-05-07	2020.348359	2020.099175	2020.482154
NODE_0000727	2020-06-22	2020.473270	2020.359607	2020.520492
77432_S83/C.35/2020-07-09/LOJA	2020-07-09	2020.520492	2020.520492	2020.520492
NODE_0000728	2020-10-05	2020.760681	2020.691067	2020.767210
139288_S20/B.1.1.1/2020-10-08/GUAYAS	2020-10-08	2020.769126	2020.769126	2020.769126
139472_S28/B.1.1.1/2020-10-08/GUAYAS	2020-10-08	2020.769126	2020.769126	2020.769126
NODE_0001499	2020-05-25	2020.397339	2020.094853	2020.470870
NODE_0000730	2020-06-30	2020.495298	2020.445896	2020.520492
138224_S91/B.1.1.1/2020-10-07/GUAYAS	2020-10-07	2020.766393	2020.766393	2020.766393
77429_S82/C.35/2020-07-09/LOJA	2020-07-09	2020.520492	2020.520492	2020.520492
NODE_0001501	2020-05-31	2020.414707	2020.095007	2020.472830
72632_S58/C.35/2020-07-01/MANABI	2020-07-01	2020.498634	2020.498634	2020.498634
NODE_0001503	2020-06-09	2020.439178	2020.095480	2020.495124
NODE_0000744	2020-08-04	2020.591363	2020.501574	2020.651990
NODE_0000745	2021-01-15	2021.039726	2021.018460	2021.039726
EPIISL877560/B.1.1.1/2021-01-15/LOS_RIOS	2021-01-15	2021.039726	2021.039726	2021.039726
EPIISL877558/B.1.1.1/2021-01-15/LOS_RIOS	2021-01-15	2021.039726	2021.039726	2021.039726
EPIISL877557/B.1.1.1/2021-01-15/LOS_RIOS	2021-01-15	2021.039726	2021.039726	2021.039726
EPIISL877556/B.1.1.1/2021-01-15/LOS_RIOS	2021-01-15	2021.039726	2021.039726	2021.039726
EPIISL877555/B.1.1.1/2021-01-15/LOS_RIOS	2021-01-15	2021.039726	2021.039726	2021.039726
EPIISL877559/B.1.1.1/2021-01-15/LOS_RIOS	2021-01-15	2021.039726	2021.039726	2021.039726
NODE_0000746	2020-08-30	2020.662526	2020.623722	2020.683155
NODE_0000750	2020-09-02	2020.670682	2020.639931	2020.687510
126263_S30/B.1.1.1/2020-09-10/EL_ORO	2020-09-10	2020.692623	2020.692623	2020.692623
NODE_0000751	2020-10-05	2020.760681	2020.723220	2020.769126
139149_S14/B.1.1.1/2020-10-08/GUAYAS	2020-10-08	2020.769126	2020.769126	2020.769126
139470_S27/B.1.1.1/2020-10-08/GUAYAS	2020-10-08	2020.769126	2020.769126	2020.769126
NODE_0001510	2020-10-06	2020.763556	2020.714623	2020.769126
139375_S25/B.1.1.1/2020-10-08/EL_ORO	2020-10-08	2020.769126	2020.769126	2020.769126
NODE_0001511	2020-10-06	2020.763549	2020.719465	2020.937493
178304_S71/B.1.1.1/2021-01-04/EL_ORO	2021-01-04	2021.009589	2021.009589	2021.009589
NODE_0001512	2020-10-30	2020.829113	2020.709916	2020.938205
173841_S91/B.1.1.1/2020-12-21/LOJA	2020-12-21	2020.971311	2020.971311	2020.971311
189607_S61/B.1.1.1/2021-01-13/LOS_RIOS	2021-01-13	2021.034247	2021.034247	2021.034247
NODE_0001513	2020-06-30	2020.495595	2020.426583	2020.591530
NODE_0000758	2020-09-02	2020.670692	2020.635109	2020.692623
126313_S33/B.1.1.1/2020-09-10/EL_ORO	2020-09-10	2020.692623	2020.692623	2020.692623
NODE_0001572	2020-09-10	2020.693865	2020.668792	2020.695355
127205_S42/B.1.1.1/2020-09-11/SANTO_DOMINGO	2020-09-11	2020.695355	2020.695355	2020.695355
127228_S43/B.1.1.1/2020-09-12/SANTO_DOMINGO	2020-09-12	2020.698087	2020.698087	2020.698087
NODE_0001517	2020-07-14	2020.534313	2020.431420	2020.591007
129949_S55/B.1.1.1/2020-09-17/EL_ORO	2020-09-17	2020.711749	2020.711749	2020.711749
NODE_0001521	2020-07-22	2020.555999	2020.516060	2020.591530
NODE_0001522	2020-07-30	2020.577735	2020.548069	2020.591530
EPIISL539785/B.1.1.1/2020-08-04/AZUAY	2020-08-04	2020.591530	2020.591530	2020.591530
NODE_0001523	2020-08-04	2020.591530	2020.570446	2020.591530
EPIISL539789/B.1.1.1/2020-08-15/LOJA	2020-08-15	2020.621585	2020.621585	2020.621585
EPIISL527811/B.1.1.1/2020-08-04/BOLIVAR	2020-08-04	2020.591530	2020.591530	2020.591530
NODE_0001524	2020-08-04	2020.591123	2020.547341	2020.591530
EPIISL527810/B.1.1.1/2020-08-04/BOLIVAR	2020-08-04	2020.591530	2020.591530	2020.591530
NODE_0001530	2020-08-04	2020.591350	2020.548895	2020.720631
EPIISL697794/B.1.1.1/2020-09-29/MORONA_SANTIAGO	2020-09-29	2020.744536	2020.744536	2020.744536
NODE_0001531	2020-08-14	2020.617667	2020.549203	2020.721237
138173_S90/B.1.1.1/2020-10-06/LOS_RIOS	2020-10-06	2020.763661	2020.763661	2020.763661
NODE_0001535	2020-09-02	2020.670756	2020.511652	2020.774590
EPIISL660537/B.1.1.1/2020-10-10/EL_ORO	2020-10-10	2020.774590	2020.774590	2020.774590
NODE_0001536	2020-09-02	2020.670618	2020.518320	2020.834308
157876_S14/B.1.1.1/2020-11-18/MANABI	2020-11-18	2020.881148	2020.881148	2020.881148
NODE_0001537	2020-09-11	2020.694875	2020.519687	2020.839555
173786_S4/B.1.1.1/2020-12-21/LOJA	2020-12-21	2020.971311	2020.971311	2020.971311
173844_S92/B.1.1.1/2020-12-21/LOJA	2020-12-21	2020.971311	2020.971311	2020.971311
NODE_0000634	2020-03-23	2020.225344	2020.198079	2020.247268
6173_S10/B.1.1.409/2020-03-31/GUAYAS	2020-03-31	2020.247268	2020.247268	2020.247268
NODE_0001539	2020-04-18	2020.297519	2020.150174	2020.383880
NODE_0000635	2020-05-07	2020.348321	2020.164246	2020.438025
173675_S13/B.1.1/2020-12-23/EL_ORO	2020-12-23	2020.976776	2020.976776	2020.976776
NODE_0000636	2020-06-27	2020.486819	2020.449300	2020.498634
173524_S23/B.1.1.121/2020-12-22/BOLIVAR	2020-12-22	2020.974044	2020.974044	2020.974044
EPIISL3506154/B.1.1/2020-07-01/IMBABURA	2020-07-01	2020.498634	2020.498634	2020.498634
NODE_0001543	2020-04-27	2020.319923	2020.141521	2020.383880
NODE_0000639	2020-06-09	2020.439193	2020.219858	2020.529001
139419_S26/B.1.1/2020-10-08/SANTO_DOMINGO	2020-10-08	2020.769126	2020.769126	2020.769126
EPIISL826830/B.1.1/2020-09-07/ESMERALDAS	2020-09-07	2020.684426	2020.684426	2020.684426
NODE_0001546	2020-04-29	2020.326402	2020.144203	2020.383880
NODE_0000692	2020-06-22	2020.473358	2020.202500	2020.546462
139855_S37/B.1.1.267/2020-10-08/SANTO_DOMINGO	2020-10-08	2020.769126	2020.769126	2020.769126
NODE_0000693	2020-12-08	2020.934969	2020.725536	2020.967624
173440_S21/B.1.1/2020-12-22/PICHINCHA	2020-12-22	2020.974044	2020.974044	2020.974044
214735_S80/B.1.1/2021-02-02/BOLIVAR	2021-02-02	2021.089041	2021.089041	2021.089041
NODE_0001549	2020-05-07	2020.348343	2020.143634	2020.383880
NODE_0000685	2020-07-20	2020.549464	2020.406272	2020.612979
122754_S23/B.1.1/2020-09-03/EL_ORO	2020-09-03	2020.673497	2020.673497	2020.673497
NODE_0000686	2020-08-19	2020.632494	2020.565708	2020.670765
122226_S9/B.1.1/2020-09-02/LOJA	2020-09-02	2020.670765	2020.670765	2020.670765
NODE_0000687	2020-09-17	2020.711651	2020.648425	2020.766393
NODE_0000689	2020-12-16	2020.956887	2020.876603	2020.976776
174079_S76/B.1.1/2020-12-23/GUAYAS	2020-12-23	2020.976776	2020.976776	2020.976776
174182_S37/B.1.1/2020-12-23/SANTA_ELENA	2020-12-23	2020.976776	2020.976776	2020.976776
NODE_0001556	2020-10-02	2020.752236	2020.701472	2020.766393
139369_S24/B.1.1/2020-10-08/GUAYAS	2020-10-08	2020.769126	2020.769126	2020.769126
138718_S7/B.1.1/2020-10-07/LOS_RIOS	2020-10-07	2020.766393	2020.766393	2020.766393
NODE_0001557	2020-05-08	2020.350952	2020.144881	2020.383880
238_S38/B.1.1.132/2020-05-20/LOS_RIOS	2020-05-20	2020.383880	2020.383880	2020.383880
NODE_0001559	2020-05-15	2020.369453	2020.085270	2020.493169
NODE_0000642	2020-06-22	2020.473236	2020.353068	2020.562017
NODE_0000643	2020-10-05	2020.760462	2020.558983	2020.829777
173895_S83/B.1.1/2020-12-22/LOJA	2020-12-22	2020.974044	2020.974044	2020.974044
179083_S62/B.1.1/2021-01-05/GUAYAS	2021-01-05	2021.012329	2021.012329	2021.012329
NODE_0000644	2020-07-19	2020.547630	2020.446418	2020.576599
138152_S88/B.1.1/2020-10-06/BOLIVAR	2020-10-06	2020.763661	2020.763661	2020.763661
408_S20/B.1.1/2020-07-31/LOJA	2020-07-31	2020.580601	2020.580601	2020.580601
NODE_0001563	2020-05-25	2020.397443	2020.077801	2020.492865
NODE_0000681	2020-07-20	2020.550426	2020.385266	2020.655993
127162_S35/B.1.1.99/2020-09-10/MANABI	2020-09-10	2020.692623	2020.692623	2020.692623
EPIISL1443658/B.1.1/2020-12-10/IMBABURA	2020-12-10	2020.941257	2020.941257	2020.941257
NODE_0001565	2020-05-31	2020.414821	2020.167342	2020.492708
NODE_0001568	2020-06-09	2020.439066	2020.280591	2020.498634
NODE_0001570	2020-06-22	2020.473323	2020.279298	2020.497318
351_S82/B.1.1/2020-07-01/SANTO_DOMINGO	2020-07-01	2020.498634	2020.498634	2020.498634
409_S21/B.1.1/2020-07-30/MANABI	2020-07-30	2020.577869	2020.577869	2020.577869
NODE_0000652	2020-09-02	2020.670645	2020.588043	2020.827671
173863_S78/B.1.1/2020-12-21/ZAMORA_CHINCHIPE	2020-12-21	2020.971311	2020.971311	2020.971311
NODE_0000653	2020-11-15	2020.872703	2020.818859	2020.875683
156813_S10/B.1.1/2020-11-16/GUAYAS	2020-11-16	2020.875683	2020.875683	2020.875683
157887_S17/B.1.1/2020-11-18/MANABI	2020-11-18	2020.881148	2020.881148	2020.881148
NODE_0001574	2020-06-01	2020.416493	2020.278467	2020.493169
69037_S30/B.1.1/2020-06-29/GUAYAS	2020-06-29	2020.493169	2020.493169	2020.493169
NODE_0001575	2020-06-09	2020.439066	2020.276727	2020.492914
NODE_0001577	2020-06-12	2020.445900	2020.277873	2020.496493
NODE_0000661	2020-07-22	2020.556005	2020.433230	2020.605457
EPIISL1443649/B.1.1/2020-10-14/IMBABURA	2020-10-14	2020.785519	2020.785519	2020.785519
NODE_0000662	2020-08-19	2020.632205	2020.602505	2020.632514
EPIISL1443651/B.1.1/2020-10-29/IMBABURA	2020-10-29	2020.826503	2020.826503	2020.826503
EPIISL3506151/B.1.1/2020-08-19/IMBABURA	2020-08-19	2020.632514	2020.632514	2020.632514
NODE_0000671	2020-07-01	2020.498572	2020.469498	2020.498634
355_S85/B.1.1/2020-07-01/SANTO_DOMINGO	2020-07-01	2020.498634	2020.498634	2020.498634
NODE_0001583	2020-07-01	2020.498452	2020.477540	2020.641272
NODE_0000673	2020-07-31	2020.580493	2020.514978	2020.658358
122895_S29/B.1.1.117/2020-09-04/GUAYAS	2020-09-04	2020.676230	2020.676230	2020.676230
NODE_0001588	2020-08-30	2020.662836	2020.523410	2020.722424
150032_S44/B.1.1.117/2020-10-28/MANABI	2020-10-28	2020.823770	2020.823770	2020.823770
137747_S70/B.1.1.117/2020-10-01/ESMERALDAS	2020-10-01	2020.750000	2020.750000	2020.750000
